STATION,DATE,NAME,PRCP,SNOW,SNWD,TMAX,TMIN
USC00441593,2023-06-17,"CHARLOTTESVILLE 2 W, VA US",41.0,0.0,0.0,81.0,60.1
USC00441593,2023-06-18,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,62.1
USC00441593,2023-06-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,61.0
USC00441593,2023-06-20,"CHARLOTTESVILLE 2 W, VA US",224.0,0.0,0.0,86.0,64.0
USC00441593,2023-06-21,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,75.0,64.0
USC00441593,2023-06-22,"CHARLOTTESVILLE 2 W, VA US",533.0,0.0,0.0,64.9,55.0
USC00441593,2023-06-23,"CHARLOTTESVILLE 2 W, VA US",305.0,0.0,0.0,63.0,57.0
USC00441593,2023-06-24,"CHARLOTTESVILLE 2 W, VA US",23.0,0.0,0.0,79.0,63.0
USC00441593,2023-06-25,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,88.0,63.0
USC00441593,2023-06-26,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,69.1
USC00441593,2023-06-27,"CHARLOTTESVILLE 2 W, VA US",147.0,0.0,0.0,86.0,62.1
USC00441593,2023-06-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,64.0
USC00441593,2023-06-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,62.1
USC00441593,2023-06-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,64.9
USC00441593,2023-07-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,69.1
USC00441593,2023-07-02,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,87.1,68.0
USC00441593,2023-07-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,90.0,70.0
USC00441593,2023-07-04,"CHARLOTTESVILLE 2 W, VA US",76.0,0.0,0.0,90.0,66.9
USC00441593,2023-07-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,90.0,72.0
USC00441593,2023-07-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,70.0
USC00441593,2023-07-07,"CHARLOTTESVILLE 2 W, VA US",41.0,0.0,0.0,91.0,66.9
USC00441593,2023-07-08,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,91.0,70.0
USC00441593,2023-07-09,"CHARLOTTESVILLE 2 W, VA US",20.0,0.0,0.0,87.1,68.0
USC00441593,2023-07-10,"CHARLOTTESVILLE 2 W, VA US",114.0,0.0,0.0,82.9,66.9
USC00441593,2023-07-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,66.9
USC00441593,2023-07-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,68.0
USC00441593,2023-07-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,91.0,66.9
USC00441593,2023-07-14,"CHARLOTTESVILLE 2 W, VA US",91.0,0.0,0.0,91.0,66.0
USC00441593,2023-07-15,"CHARLOTTESVILLE 2 W, VA US",15.0,0.0,0.0,89.1,68.0
USC00441593,2023-07-16,"CHARLOTTESVILLE 2 W, VA US",452.0,0.0,0.0,89.1,70.0
USC00441593,2023-07-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,90.0,68.0
USC00441593,2023-07-18,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,68.0
USC00441593,2023-07-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,71.1
USC00441593,2023-07-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,88.0,68.0
USC00441593,2023-07-21,"CHARLOTTESVILLE 2 W, VA US",66.0,0.0,0.0,88.0,66.9
USC00441593,2023-07-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,66.9
USC00441593,2023-07-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,64.9
USC00441593,2023-07-24,"CHARLOTTESVILLE 2 W, VA US",38.0,0.0,0.0,86.0,66.9
USC00441593,2023-07-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,66.9
USC00441593,2023-07-26,"CHARLOTTESVILLE 2 W, VA US",74.0,0.0,0.0,89.1,66.0
USC00441593,2023-07-27,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,66.9
USC00441593,2023-07-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,93.9,73.0
USC00441593,2023-07-29,"CHARLOTTESVILLE 2 W, VA US",61.0,0.0,0.0,97.0,71.1
USC00441593,2023-07-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,93.9,68.0
USC00441593,2023-07-31,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,63.0
USC00441593,2023-08-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,63.0
USC00441593,2023-08-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.9,61.0
USC00441593,2023-08-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.9,64.0
USC00441593,2023-08-04,"CHARLOTTESVILLE 2 W, VA US",102.0,0.0,0.0,75.0,63.0
USC00441593,2023-08-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,63.0
USC00441593,2023-08-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,88.0,68.0
USC00441593,2023-08-07,"CHARLOTTESVILLE 2 W, VA US",69.0,0.0,0.0,82.9,69.1
USC00441593,2023-08-08,"CHARLOTTESVILLE 2 W, VA US",107.0,0.0,0.0,87.1,69.1
USC00441593,2023-08-09,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,66.0
USC00441593,2023-08-10,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,88.0,66.9
USC00441593,2023-08-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.9,66.0
USC00441593,2023-08-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,68.0
USC00441593,2023-08-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,91.0,72.0
USC00441593,2023-08-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,95.0,70.0
USC00441593,2023-08-15,"CHARLOTTESVILLE 2 W, VA US",61.0,0.0,0.0,89.1,71.1
USC00441593,2023-08-16,"CHARLOTTESVILLE 2 W, VA US",91.0,0.0,0.0,90.0,66.0
USC00441593,2023-08-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,64.9
USC00441593,2023-08-18,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,66.9
USC00441593,2023-08-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,89.1,61.0
USC00441593,2023-08-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.9,61.0
USC00441593,2023-08-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,90.0,66.0
USC00441593,2023-08-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,91.0,71.1
USC00441593,2023-08-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,86.0,61.0
USC00441593,2023-08-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.0,62.1
USC00441593,2023-08-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.9,64.0
USC00441593,2023-08-26,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,95.0,71.1
USC00441593,2023-08-27,"CHARLOTTESVILLE 2 W, VA US",236.0,0.0,0.0,93.9,69.1
USC00441593,2023-08-28,"CHARLOTTESVILLE 2 W, VA US",239.0,0.0,0.0,82.0,68.0
USC00441593,2023-08-29,"CHARLOTTESVILLE 2 W, VA US",10.0,0.0,0.0,77.0,68.0
USC00441593,2023-08-30,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,79.0,68.0
USC00441593,2023-08-31,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,61.0
USC00441593,2023-09-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,57.9
USC00441593,2023-09-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,57.0
USC00441593,2023-09-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,84.9,64.9
USC00441593,2023-09-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,91.0,71.1
USC00441593,2023-09-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,96.1,73.0
USC00441593,2023-09-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,96.1,73.0
USC00441593,2023-09-07,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,95.0,73.9
USC00441593,2023-09-08,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,95.0,69.1
USC00441593,2023-09-09,"CHARLOTTESVILLE 2 W, VA US",25.0,0.0,0.0,90.0,64.0
USC00441593,2023-09-10,"CHARLOTTESVILLE 2 W, VA US",109.0,0.0,0.0,84.9,64.9
USC00441593,2023-09-11,"CHARLOTTESVILLE 2 W, VA US",114.0,0.0,0.0,82.0,64.0
USC00441593,2023-09-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,64.9
USC00441593,2023-09-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,64.9
USC00441593,2023-09-14,"CHARLOTTESVILLE 2 W, VA US",15.0,0.0,0.0,84.0,59.0
USC00441593,2023-09-15,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,55.0
USC00441593,2023-09-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,77.0,55.0
USC00441593,2023-09-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,57.9
USC00441593,2023-09-18,"CHARLOTTESVILLE 2 W, VA US",28.0,0.0,0.0,69.1,57.0
USC00441593,2023-09-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,78.1,55.9
USC00441593,2023-09-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,55.9
USC00441593,2023-09-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,55.9
USC00441593,2023-09-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,54.0
USC00441593,2023-09-23,"CHARLOTTESVILLE 2 W, VA US",295.0,0.0,0.0,72.0,51.1
USC00441593,2023-09-24,"CHARLOTTESVILLE 2 W, VA US",315.0,0.0,0.0,62.1,54.0
USC00441593,2023-09-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.0,62.1
USC00441593,2023-09-26,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,73.0,57.0
USC00441593,2023-09-27,"CHARLOTTESVILLE 2 W, VA US",20.0,0.0,0.0,61.0,54.0
USC00441593,2023-09-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.9,50.0
USC00441593,2023-09-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,72.0,51.1
USC00441593,2023-09-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,79.0,57.9
USC00441593,2023-10-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,75.0,59.0
USC00441593,2023-10-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,61.0
USC00441593,2023-10-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,60.1
USC00441593,2023-10-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.9,60.1
USC00441593,2023-10-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,57.0
USC00441593,2023-10-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,75.9,55.9
USC00441593,2023-10-07,"CHARLOTTESVILLE 2 W, VA US",36.0,0.0,0.0,79.0,54.0
USC00441593,2023-10-08,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,66.9,42.1
USC00441593,2023-10-09,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,60.1,41.0
USC00441593,2023-10-10,"CHARLOTTESVILLE 2 W, VA US",25.0,0.0,0.0,66.0,43.0
USC00441593,2023-10-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,71.1,44.1
USC00441593,2023-10-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,69.1,48.9
USC00441593,2023-10-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.9,48.9
USC00441593,2023-10-14,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,73.0,52.0
USC00441593,2023-10-15,"CHARLOTTESVILLE 2 W, VA US",76.0,0.0,0.0,59.0,48.0
USC00441593,2023-10-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,61.0,44.1
USC00441593,2023-10-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,45.0
USC00441593,2023-10-18,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.9,46.9
USC00441593,2023-10-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,44.1
USC00441593,2023-10-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,70.0,45.0
USC00441593,2023-10-21,"CHARLOTTESVILLE 2 W, VA US",15.0,0.0,0.0,57.9,48.0
USC00441593,2023-10-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,66.9,48.0
USC00441593,2023-10-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,66.0,43.0
USC00441593,2023-10-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,69.1,42.1
USC00441593,2023-10-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.0,44.1
USC00441593,2023-10-26,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,80.1,48.0
USC00441593,2023-10-27,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,81.0,55.0
USC00441593,2023-10-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,61.0
USC00441593,2023-10-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,87.1,64.0
USC00441593,2023-10-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,88.0,61.0
USC00441593,2023-10-31,"CHARLOTTESVILLE 2 W, VA US",3.0,0.0,0.0,84.9,44.1
USC00441593,2023-11-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,48.9,34.0
USC00441593,2023-11-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,48.9,30.9
USC00441593,2023-11-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,54.0,30.9
USC00441593,2023-11-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.0,34.0
USC00441593,2023-11-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,73.0,43.0
USC00441593,2023-11-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,75.0,46.0
USC00441593,2023-11-07,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,66.9,46.0
USC00441593,2023-11-08,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,82.0,50.0
USC00441593,2023-11-09,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,70.0,50.0
USC00441593,2023-11-10,"CHARLOTTESVILLE 2 W, VA US",30.0,0.0,0.0,84.0,46.0
USC00441593,2023-11-11,"CHARLOTTESVILLE 2 W, VA US",8.0,0.0,0.0,46.9,39.0
USC00441593,2023-11-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,39.0
USC00441593,2023-11-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,55.0,35.1
USC00441593,2023-11-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,60.1,35.1
USC00441593,2023-11-15,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,63.0,42.1
USC00441593,2023-11-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,43.0
USC00441593,2023-11-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,71.1,46.0
USC00441593,2023-11-18,"CHARLOTTESVILLE 2 W, VA US",28.0,0.0,0.0,70.0,51.1
USC00441593,2023-11-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,61.0,39.9
USC00441593,2023-11-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,39.0
USC00441593,2023-11-21,"CHARLOTTESVILLE 2 W, VA US",18.0,0.0,0.0,52.0,37.0
USC00441593,2023-11-22,"CHARLOTTESVILLE 2 W, VA US",897.0,0.0,0.0,50.0,36.0
USC00441593,2023-11-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,61.0,39.0
USC00441593,2023-11-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,59.0,37.0
USC00441593,2023-11-25,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,53.1,30.9
USC00441593,2023-11-26,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,43.0,28.0
USC00441593,2023-11-27,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,46.0,30.9
USC00441593,2023-11-28,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,52.0,30.9
USC00441593,2023-11-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,44.1,21.0
USC00441593,2023-11-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,43.0,21.9
USC00441593,2023-12-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,59.0,36.0
USC00441593,2023-12-02,"CHARLOTTESVILLE 2 W, VA US",30.0,0.0,0.0,46.9,37.0
USC00441593,2023-12-03,"CHARLOTTESVILLE 2 W, VA US",165.0,0.0,0.0,55.0,45.0
USC00441593,2023-12-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.0,45.0
USC00441593,2023-12-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,55.9,34.0
USC00441593,2023-12-06,"CHARLOTTESVILLE 2 W, VA US",10.0,0.0,0.0,50.0,36.0
USC00441593,2023-12-07,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,46.0,32.0
USC00441593,2023-12-08,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,46.9,35.1
USC00441593,2023-12-09,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,60.1,36.0
USC00441593,2023-12-10,"CHARLOTTESVILLE 2 W, VA US",277.0,0.0,0.0,57.0,35.1
USC00441593,2023-12-11,"CHARLOTTESVILLE 2 W, VA US",262.0,0.0,0.0,55.9,32.0
USC00441593,2023-12-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,45.0,28.9
USC00441593,2023-12-13,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,48.9,28.9
USC00441593,2023-12-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,57.0,33.1
USC00441593,2023-12-15,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,51.1,34.0
USC00441593,2023-12-16,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,62.1,39.0
USC00441593,2023-12-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,57.9,37.9
USC00441593,2023-12-18,"CHARLOTTESVILLE 2 W, VA US",358.0,0.0,0.0,51.1,39.9
USC00441593,2023-12-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,54.0,30.0
USC00441593,2023-12-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,42.1,27.0
USC00441593,2023-12-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,50.0,28.0
USC00441593,2023-12-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,50.0,32.0
USC00441593,2023-12-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,50.0,32.0
USC00441593,2023-12-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,48.0,34.0
USC00441593,2023-12-25,"CHARLOTTESVILLE 2 W, VA US",3.0,0.0,0.0,50.0,36.0
USC00441593,2023-12-26,"CHARLOTTESVILLE 2 W, VA US",51.0,0.0,0.0,53.1,39.9
USC00441593,2023-12-27,"CHARLOTTESVILLE 2 W, VA US",71.0,0.0,0.0,46.9,43.0
USC00441593,2023-12-28,"CHARLOTTESVILLE 2 W, VA US",89.0,0.0,0.0,51.1,45.0
USC00441593,2023-12-29,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,59.0,39.9
USC00441593,2023-12-30,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,46.9,32.0
USC00441593,2023-12-31,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,48.9,34.0
USC00441593,2024-01-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,51.1,37.0
USC00441593,2024-01-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,44.1,32.0
USC00441593,2024-01-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,48.0,28.9
USC00441593,2024-01-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,46.0,35.1
USC00441593,2024-01-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,43.0,24.1
USC00441593,2024-01-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,44.1,25.0
USC00441593,2024-01-07,"CHARLOTTESVILLE 2 W, VA US",295.0,0.0,0.0,34.0,27.0
USC00441593,2024-01-08,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,51.1,30.0
USC00441593,2024-01-09,"CHARLOTTESVILLE 2 W, VA US",127.0,0.0,0.0,48.0,32.0
USC00441593,2024-01-10,"CHARLOTTESVILLE 2 W, VA US",676.0,0.0,0.0,50.0,33.1
USC00441593,2024-01-11,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,50.0,30.0
USC00441593,2024-01-12,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,52.0,33.1
USC00441593,2024-01-13,"CHARLOTTESVILLE 2 W, VA US",185.0,0.0,0.0,52.0,32.0
USC00441593,2024-01-14,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,46.0,28.0
USC00441593,2024-01-15,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,0.0,48.9,24.1
USC00441593,2024-01-16,"CHARLOTTESVILLE 2 W, VA US",86.0,8.0,0.0,28.0,24.1
USC00441593,2024-01-17,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,51.0,34.0,10.9
USC00441593,2024-01-18,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,51.0,30.9,15.1
USC00441593,2024-01-19,"CHARLOTTESVILLE 2 W, VA US",18.0,18.0,51.0,39.0,21.9
USC00441593,2024-01-20,"CHARLOTTESVILLE 2 W, VA US",5.0,0.0,51.0,35.1,19.0
USC00441593,2024-01-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,51.0,30.0,15.1
USC00441593,2024-01-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,25.0,36.0,19.0
USC00441593,2024-01-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,25.0,44.1,21.0
USC00441593,2024-01-24,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,53.1,33.1
USC00441593,2024-01-25,"CHARLOTTESVILLE 2 W, VA US",41.0,0.0,0.0,59.0,41.0
USC00441593,2024-01-26,"CHARLOTTESVILLE 2 W, VA US",15.0,0.0,0.0,64.9,57.0
USC00441593,2024-01-27,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,79.0,52.0
USC00441593,2024-01-28,"CHARLOTTESVILLE 2 W, VA US",330.0,0.0,0.0,64.9,39.9
USC00441593,2024-01-29,"CHARLOTTESVILLE 2 W, VA US",48.0,0.0,0.0,46.0,39.9
USC00441593,2024-01-30,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,53.1,30.0
USC00441593,2024-01-31,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,45.0,30.0
USC00441593,2024-02-01,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,45.0,34.0
USC00441593,2024-02-02,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,59.0,36.0
USC00441593,2024-02-03,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,53.1,32.0
USC00441593,2024-02-04,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,53.1,28.9
USC00441593,2024-02-05,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,55.0,33.1
USC00441593,2024-02-06,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,55.0,30.0
USC00441593,2024-02-07,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,46.9,30.0
USC00441593,2024-02-08,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,52.0,30.9
USC00441593,2024-02-09,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,60.1,32.0
USC00441593,2024-02-10,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,64.0,42.1
USC00441593,2024-02-11,"CHARLOTTESVILLE 2 W, VA US",64.0,0.0,0.0,59.0,50.0
USC00441593,2024-02-12,"CHARLOTTESVILLE 2 W, VA US",297.0,0.0,0.0,54.0,45.0
USC00441593,2024-02-13,"CHARLOTTESVILLE 2 W, VA US",254.0,0.0,0.0,46.9,37.9
USC00441593,2024-02-14,"CHARLOTTESVILLE 2 W, VA US",0.0,,,50.0,37.0
USC00441593,2024-02-15,"CHARLOTTESVILLE 2 W, VA US",0.0,,,54.0,30.0
USC00441593,2024-02-16,"CHARLOTTESVILLE 2 W, VA US",0.0,,,55.0,39.9
USC00441593,2024-02-17,"CHARLOTTESVILLE 2 W, VA US",13.0,0.0,0.0,52.0,30.9
USC00441593,2024-02-18,"CHARLOTTESVILLE 2 W, VA US",0.0,,,43.0,21.9
USC00441593,2024-02-19,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,51.1,30.0
USC00441593,2024-02-20,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,54.0,30.0
USC00441593,2024-02-21,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,52.0,28.0
USC00441593,2024-02-22,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,52.0,28.0
USC00441593,2024-02-23,"CHARLOTTESVILLE 2 W, VA US",0.0,0.0,0.0,57.9,32.0
USC00441593,2024-02-24,"CHARLOTTESVILLE 2 W, VA US",28.0,0.0,0.0,51.1,43.0
USC00441593,2024-02-25,"CHARLOTTESVILLE 2 W, VA US",56.0,0.0,0.0,50.0,27.0
